Date,Store ID,Product ID,Category,Region,Inventory Level,Price,Discount,Weather Condition,Holiday/Promotion,Seasonality,Competitor Pricing,Demand Forecast,Units Sold,Units Ordered
11-11-2039,1023,2915,Clothing,South,321,1463.29,0.05,Rainy,Yes,Winter,1337.34,198,186,213
12-11-2039,1033,2414,Electronics,East,123,1852.32,0.15,Rainy,No,Summer,1945,212,123,251
13-11-2039,1002,2633,Electronics,South,158,433.92,0.5,Rainy,Yes,Festive,461.37,142,78,155
14-11-2039,1048,2805,Clothing,East,230,299.6,0.21,Cloudy,No,Winter,292.41,84,65,81
15-11-2039,1026,2936,Home,East,374,1171.35,0.23,Rainy,No,Winter,1252.13,214,177,241
16-11-2039,1011,2257,Home,West,16,1171.62,0.13,Sunny,No,Monsoon,1200.38,191,16,183
17-11-2039,1024,2103,Home,West,15,1342.85,0.22,Cloudy,Yes,Summer,1296.09,152,15,177
18-11-2039,1015,2437,Electronics,South,36,333.87,0.44,Cloudy,Yes,Monsoon,323.26,211,36,175
19-11-2039,1047,2772,Home,South,436,1142.63,0.48,Cloudy,Yes,Festive,1112.83,191,126,156
20-11-2039,1025,2546,Electronics,West,68,882.52,0.16,Cloudy,No,Winter,928.36,117,68,95
21-11-2039,1005,2277,Home,North,252,1510.75,0.18,Sunny,Yes,Monsoon,1470.37,201,172,204
22-11-2039,1022,2490,Beauty,East,154,535.16,0.4,Cloudy,Yes,Festive,554.54,167,128,190
23-11-2039,1034,2179,Electronics,West,353,2936.72,0.38,Cloudy,No,Festive,2997.11,211,135,189
24-11-2039,1029,2716,Clothing,South,37,1221.81,0.33,Cloudy,Yes,Monsoon,1111.32,95,37,78
25-11-2039,1012,2737,Beauty,North,131,2815.73,0,Sunny,No,Summer,2984.49,103,98,99
26-11-2039,1044,2948,Beauty,South,35,2417.52,0.12,Rainy,No,Summer,2544.95,86,35,70
27-11-2039,1020,2777,Home,West,175,2481.81,0.03,Cloudy,No,Festive,2460.06,111,65,132
28-11-2039,1046,2229,Electronics,South,227,1675.32,0.33,Sunny,Yes,Summer,1828.98,231,225,211
29-11-2039,1033,2787,Beauty,East,324,177.31,0.5,Cloudy,No,Monsoon,193.74,243,196,264
30-11-2039,1011,2625,Electronics,South,124,433.91,0.35,Cloudy,No,Monsoon,427.14,84,73,87
01-12-2039,1046,2095,Beauty,North,256,1131.74,0.29,Cloudy,Yes,Winter,1203.98,176,143,210
02-12-2039,1030,2068,Electronics,North,369,1241.04,0.09,Cloudy,No,Summer,1194.33,161,143,178
03-12-2039,1046,2005,Home,West,202,249.06,0.07,Rainy,Yes,Winter,241.35,55,47,54
04-12-2039,1011,2091,Electronics,North,348,2092.47,0.11,Cloudy,Yes,Winter,2004.81,121,85,113
05-12-2039,1006,2102,Clothing,North,483,2354.06,0.48,Sunny,No,Festive,2562.87,103,100,95
06-12-2039,1031,2437,Electronics,West,236,1303.77,0.32,Rainy,Yes,Summer,1280.36,120,81,128
07-12-2039,1034,2977,Clothing,East,345,2913.92,0.35,Sunny,No,Summer,3099.68,104,95,115
08-12-2039,1041,2846,Home,South,278,1480.66,0.25,Cloudy,Yes,Monsoon,1499.37,136,130,121
09-12-2039,1021,2361,Beauty,North,19,1187.98,0.39,Cloudy,Yes,Summer,1087.46,107,19,109
10-12-2039,1010,2840,Electronics,East,337,2125.67,0.21,Cloudy,Yes,Festive,2299.11,80,78,86
11-12-2039,1027,2209,Electronics,South,484,1066.03,0.33,Rainy,No,Monsoon,1013.21,78,57,92
12-12-2039,1017,2208,Electronics,East,419,330.21,0.29,Cloudy,Yes,Summer,305.85,127,100,117
13-12-2039,1038,2964,Clothing,West,268,1349.69,0.2,Cloudy,No,Winter,1381.69,80,75,67
14-12-2039,1006,2237,Clothing,East,374,1718.01,0.36,Cloudy,No,Winter,1740.24,199,140,209
15-12-2039,1011,2041,Clothing,South,194,219.68,0.18,Sunny,No,Monsoon,219.19,217,144,259
16-12-2039,1048,2413,Electronics,East,365,2207.46,0.03,Cloudy,No,Winter,2138.35,202,117,179
17-12-2039,1029,2176,Electronics,North,50,2329.53,0.09,Cloudy,No,Festive,2236.53,44,27,46
18-12-2039,1013,2667,Electronics,East,465,296.77,0.22,Sunny,Yes,Summer,317.58,70,35,67
19-12-2039,1046,2578,Clothing,West,41,572.05,0.12,Cloudy,No,Winter,515.65,200,41,218
20-12-2039,1019,2356,Beauty,North,476,347.84,0.34,Rainy,Yes,Festive,345.2,103,60,110
21-12-2039,1007,2603,Beauty,East,469,1414.82,0.18,Sunny,Yes,Winter,1538.35,46,26,47
22-12-2039,1016,2949,Clothing,West,393,2555.61,0.39,Rainy,No,Monsoon,2590.36,67,65,79
23-12-2039,1006,2687,Clothing,East,438,1360.1,0.41,Sunny,No,Monsoon,1278.92,160,141,153
24-12-2039,1040,2123,Beauty,South,393,1619.75,0.02,Cloudy,Yes,Monsoon,1575,90,76,97
25-12-2039,1015,2581,Home,East,182,1892.68,0.1,Cloudy,Yes,Festive,1716.68,160,130,134
26-12-2039,1002,2750,Clothing,South,86,2509.3,0.02,Rainy,Yes,Winter,2299.8,110,77,99
27-12-2039,1010,2764,Beauty,North,53,1705.94,0.09,Cloudy,Yes,Winter,1730.08,45,22,47
28-12-2039,1041,2475,Home,East,377,1866.32,0.24,Cloudy,Yes,Summer,1949.99,49,26,48
29-12-2039,1042,2501,Electronics,West,246,1256.52,0.48,Rainy,Yes,Monsoon,1314.43,89,66,97
30-12-2039,1040,2123,Electronics,East,444,285.91,0.46,Sunny,Yes,Monsoon,311.85,140,102,163
31-12-2039,1029,2912,Electronics,East,464,420.8,0.19,Rainy,No,Festive,410.76,125,89,143
01-01-2040,1010,2178,Beauty,East,56,1524.58,0.08,Rainy,No,Summer,1498.86,87,56,100
02-01-2040,1010,2739,Clothing,South,376,2295.98,0.36,Cloudy,Yes,Festive,2160.16,199,164,235
03-01-2040,1031,2682,Beauty,East,473,963.13,0.35,Sunny,No,Summer,1057.81,73,45,75
04-01-2040,1017,2640,Home,West,105,208.62,0.08,Sunny,No,Winter,215.34,95,74,101
05-01-2040,1035,2332,Clothing,North,466,1591.5,0.48,Cloudy,Yes,Monsoon,1602.63,125,107,115
06-01-2040,1036,2263,Electronics,West,35,1623.2,0.03,Cloudy,No,Festive,1691.34,75,35,77
07-01-2040,1036,2602,Clothing,North,377,1385.91,0.18,Cloudy,No,Festive,1413.51,138,98,117
08-01-2040,1017,2656,Clothing,South,382,1623.91,0.42,Cloudy,Yes,Winter,1580.6,64,61,64
09-01-2040,1049,2696,Clothing,North,134,1330.72,0.35,Sunny,Yes,Winter,1235.09,71,45,71
10-01-2040,1021,2096,Electronics,East,305,1147.55,0.11,Rainy,Yes,Winter,1063.33,107,69,120
11-01-2040,1027,2983,Electronics,East,184,2230.07,0.32,Cloudy,No,Summer,2355.03,197,153,236
12-01-2040,1025,2826,Beauty,East,285,2935.46,0.38,Rainy,Yes,Monsoon,3057.44,169,130,161
13-01-2040,1047,2015,Electronics,North,463,1489.59,0.05,Cloudy,Yes,Summer,1471.58,63,44,55
14-01-2040,1008,2185,Home,East,212,1958.35,0.03,Sunny,No,Summer,2091.98,127,80,146
15-01-2040,1033,2427,Beauty,West,230,509.13,0.06,Sunny,Yes,Summer,483.44,130,109,148
16-01-2040,1047,2381,Clothing,North,80,2067.86,0.17,Rainy,Yes,Summer,1969.87,185,80,221
17-01-2040,1009,2344,Beauty,North,230,2031.22,0.24,Rainy,Yes,Summer,1897.48,198,128,201
18-01-2040,1011,2486,Beauty,North,131,1024.66,0.02,Rainy,Yes,Monsoon,1115.2,199,104,179
19-01-2040,1048,2268,Clothing,West,52,929.17,0.31,Rainy,No,Festive,894.3,75,52,67
20-01-2040,1047,2361,Clothing,West,333,2622.17,0.24,Cloudy,No,Winter,2377.47,201,171,207
21-01-2040,1028,2225,Electronics,South,324,2729.39,0.27,Sunny,No,Monsoon,2534.13,173,140,161
22-01-2040,1016,2648,Clothing,South,97,1045.02,0.12,Sunny,Yes,Monsoon,1102.63,115,70,95
23-01-2040,1048,2668,Clothing,East,204,1831.05,0.11,Cloudy,Yes,Winter,1957.16,112,85,120
24-01-2040,1002,2139,Clothing,North,469,1127.77,0.48,Rainy,Yes,Festive,1025.73,109,90,90
25-01-2040,1008,2672,Home,East,172,1374.09,0.28,Rainy,No,Festive,1341.24,175,117,162
26-01-2040,1033,2589,Clothing,South,191,2077.69,0.01,Sunny,No,Summer,1937.16,75,67,63
27-01-2040,1048,2338,Home,North,209,1738.44,0.3,Rainy,Yes,Monsoon,1576.3,225,206,246
28-01-2040,1014,2589,Electronics,North,431,1034.28,0.4,Rainy,No,Monsoon,1134.97,169,167,186
29-01-2040,1040,2518,Electronics,North,326,2716.13,0.38,Cloudy,No,Festive,2576.18,164,146,138
30-01-2040,1001,2722,Beauty,West,498,1398.18,0.26,Cloudy,Yes,Festive,1355.54,158,103,178
31-01-2040,1046,2716,Home,North,495,2192.52,0.14,Cloudy,Yes,Monsoon,1999.84,119,99,126
01-02-2040,1031,2847,Electronics,North,450,2682.46,0.19,Cloudy,Yes,Winter,2534.06,65,36,66
02-02-2040,1022,2890,Clothing,South,472,2576.31,0.06,Cloudy,Yes,Winter,2345.06,54,47,59
03-02-2040,1045,2661,Clothing,East,206,1632.07,0.21,Cloudy,Yes,Summer,1512.9,52,43,51
04-02-2040,1000,2937,Home,West,66,984.88,0.3,Sunny,Yes,Festive,945.09,229,66,270
05-02-2040,1012,2532,Clothing,East,433,1640,0.33,Rainy,No,Festive,1660.85,148,83,140
06-02-2040,1040,2730,Home,West,258,2432.44,0.3,Sunny,No,Festive,2507.14,106,95,126
07-02-2040,1000,2145,Home,West,134,2254.13,0.19,Sunny,Yes,Festive,2250.48,99,53,88
08-02-2040,1028,2069,Beauty,East,473,283.98,0.32,Rainy,Yes,Festive,304.89,134,68,149
09-02-2040,1031,2988,Electronics,South,456,317.74,0.22,Cloudy,Yes,Winter,321.76,89,78,98
10-02-2040,1028,2032,Beauty,South,311,259.51,0.42,Cloudy,No,Monsoon,249.99,232,205,221
11-02-2040,1019,2407,Clothing,South,37,838.27,0.06,Rainy,No,Monsoon,910.56,96,37,80
12-02-2040,1032,2046,Electronics,East,278,431.93,0.14,Rainy,Yes,Festive,445.55,203,198,169
13-02-2040,1042,2026,Clothing,North,370,2378.4,0.3,Cloudy,Yes,Winter,2605.03,108,101,121
14-02-2040,1043,2140,Electronics,North,212,2851.92,0.45,Rainy,Yes,Festive,3084.65,187,151,215
15-02-2040,1004,2396,Home,South,174,1071.97,0.16,Sunny,Yes,Festive,1149.06,119,96,120
16-02-2040,1017,2771,Electronics,North,133,2207.57,0.28,Sunny,No,Summer,2248.57,80,62,68
17-02-2040,1029,2206,Home,West,332,465.79,0.24,Rainy,No,Summer,484.04,218,150,229
18-02-2040,1038,2462,Beauty,North,145,2707.25,0.22,Rainy,No,Summer,2500.84,57,54,61
19-02-2040,1026,2032,Beauty,West,239,924.24,0.04,Rainy,Yes,Festive,938.07,152,108,176
20-02-2040,1025,2524,Home,East,312,335.73,0.18,Cloudy,No,Festive,302.67,103,85,105
21-02-2040,1018,2545,Home,West,427,464.28,0.39,Rainy,Yes,Summer,485.49,197,193,201
22-02-2040,1020,2284,Clothing,East,303,1411.03,0.09,Cloudy,Yes,Summer,1430.72,52,40,44
23-02-2040,1047,2653,Electronics,East,243,1077.48,0.36,Rainy,Yes,Summer,1090.92,100,56,110
24-02-2040,1041,2636,Electronics,North,33,561.32,0.37,Sunny,Yes,Festive,542.02,217,33,221
25-02-2040,1007,2588,Home,South,347,1462.43,0.07,Rainy,No,Summer,1337.35,96,72,85
26-02-2040,1034,2287,Home,East,162,2847.2,0,Sunny,Yes,Festive,2590.16,129,124,147
27-02-2040,1028,2975,Beauty,East,195,1434.17,0.08,Rainy,Yes,Winter,1509.92,64,38,62
28-02-2040,1032,2108,Home,West,195,2989.57,0.14,Rainy,No,Monsoon,2958.29,209,142,213
29-02-2040,1049,2703,Clothing,East,318,1286.64,0.32,Cloudy,Yes,Festive,1246.12,177,174,152
01-03-2040,1038,2599,Home,West,315,911.68,0.33,Cloudy,Yes,Winter,853.31,136,127,162
02-03-2040,1012,2092,Beauty,South,342,1762.56,0.44,Cloudy,No,Monsoon,1667.32,126,85,101
03-03-2040,1024,2729,Electronics,South,112,720.42,0.01,Sunny,Yes,Winter,740,89,83,102
04-03-2040,1046,2298,Electronics,South,479,2209.36,0.24,Sunny,Yes,Festive,2023.54,166,162,137
05-03-2040,1046,2002,Clothing,West,359,2784.51,0.27,Cloudy,No,Festive,3052.56,176,134,144
06-03-2040,1007,2218,Clothing,West,167,1068.66,0.34,Sunny,No,Monsoon,1168.28,121,61,107
07-03-2040,1009,2473,Clothing,North,67,1460.08,0.07,Rainy,Yes,Winter,1441.3,69,47,61
08-03-2040,1039,2871,Clothing,East,238,543.49,0.11,Sunny,No,Monsoon,528.17,138,74,125
09-03-2040,1045,2760,Electronics,West,54,2981.72,0.35,Rainy,Yes,Summer,2781.1,214,54,217
10-03-2040,1033,2878,Home,South,180,627.51,0.39,Sunny,No,Monsoon,583.57,175,114,207
11-03-2040,1030,2680,Home,West,344,2356.46,0.21,Sunny,Yes,Festive,2304.26,117,110,108
12-03-2040,1035,2705,Beauty,South,236,2581.49,0.21,Sunny,Yes,Summer,2342.62,136,97,144
13-03-2040,1034,2947,Clothing,East,392,978.63,0.31,Sunny,Yes,Summer,1053.61,123,77,110
14-03-2040,1039,2829,Electronics,North,335,2823.99,0.02,Cloudy,Yes,Summer,2693.85,188,171,213
15-03-2040,1002,2613,Clothing,South,276,1405.66,0.42,Cloudy,Yes,Festive,1521.36,86,61,97
16-03-2040,1029,2695,Beauty,West,293,1075.58,0.22,Sunny,Yes,Monsoon,1022.39,77,57,84
17-03-2040,1039,2598,Beauty,West,487,652.98,0.06,Cloudy,No,Winter,656.32,176,107,179
18-03-2040,1022,2719,Clothing,East,153,1416.23,0.07,Sunny,Yes,Monsoon,1489.4,74,43,72
19-03-2040,1035,2199,Beauty,West,229,2387.76,0.22,Cloudy,No,Monsoon,2258.06,196,141,198
20-03-2040,1000,2892,Beauty,North,34,2805.67,0.03,Rainy,Yes,Festive,2928.85,117,34,139
21-03-2040,1026,2742,Electronics,North,185,467.09,0.49,Rainy,Yes,Festive,487.62,135,107,109
22-03-2040,1004,2699,Electronics,West,359,406.81,0.38,Cloudy,Yes,Winter,438.71,103,56,84
23-03-2040,1043,2676,Home,South,191,1660.03,0.29,Sunny,Yes,Summer,1710.97,211,118,203
24-03-2040,1047,2822,Beauty,South,407,2067.92,0.06,Sunny,Yes,Festive,1979.74,91,89,92
25-03-2040,1009,2599,Beauty,West,356,813.69,0.38,Sunny,No,Winter,836.32,221,209,222
26-03-2040,1006,2384,Beauty,South,185,2049.31,0.39,Rainy,Yes,Monsoon,1897.43,176,113,162
27-03-2040,1029,2535,Electronics,South,443,2256.56,0.32,Sunny,No,Festive,2095.2,183,100,212
28-03-2040,1005,2707,Beauty,North,39,1799.16,0.3,Rainy,No,Summer,1844.29,176,39,147
29-03-2040,1001,2391,Clothing,East,390,240.93,0,Rainy,Yes,Summer,225.48,88,84,92
30-03-2040,1022,2660,Home,West,403,2619.74,0.04,Sunny,No,Winter,2393.85,116,61,100
31-03-2040,1026,2760,Electronics,North,93,924.88,0.42,Rainy,No,Festive,932.54,202,93,208
01-04-2040,1029,2626,Electronics,West,437,1058.59,0.03,Cloudy,No,Festive,1023.08,25,24,26
02-04-2040,1005,2918,Clothing,North,208,2266.31,0.46,Cloudy,Yes,Festive,2334.81,125,95,141
03-04-2040,1016,2114,Electronics,East,444,632.79,0.26,Cloudy,Yes,Winter,569.67,171,113,168
04-04-2040,1026,2358,Home,South,43,2873.57,0.31,Cloudy,Yes,Monsoon,3024.87,223,43,256
05-04-2040,1044,2862,Electronics,West,61,1502.25,0.1,Sunny,Yes,Festive,1647.38,192,61,166
06-04-2040,1026,2539,Home,South,164,344.63,0.07,Rainy,Yes,Summer,347.18,179,164,183
07-04-2040,1014,2427,Home,North,352,2393.58,0.18,Cloudy,No,Monsoon,2589.75,142,90,162
08-04-2040,1024,2123,Home,West,447,330.31,0.33,Cloudy,No,Monsoon,333.47,218,115,249
09-04-2040,1008,2065,Clothing,East,55,2065.94,0.01,Rainy,No,Winter,2185.09,72,55,83
10-04-2040,1019,2027,Beauty,North,118,949.06,0.01,Sunny,No,Festive,1027.85,58,53,68
11-04-2040,1029,2223,Beauty,West,226,1997.94,0.47,Cloudy,No,Monsoon,1832.44,235,185,208
12-04-2040,1011,2838,Clothing,West,101,213.09,0.26,Cloudy,Yes,Summer,228.25,185,101,175
13-04-2040,1046,2935,Clothing,West,475,2411.2,0.19,Sunny,Yes,Winter,2333.29,39,24,34
14-04-2040,1021,2501,Beauty,West,406,2093.7,0.15,Sunny,Yes,Summer,2166.49,182,173,167
15-04-2040,1002,2052,Clothing,East,150,1986.62,0.17,Rainy,No,Monsoon,1880.79,37,20,43
16-04-2040,1026,2389,Beauty,East,246,1807.76,0.18,Sunny,No,Festive,1880.73,156,91,155
17-04-2040,1048,2082,Home,East,171,1984.33,0.02,Rainy,Yes,Summer,1838.01,73,62,87
18-04-2040,1043,2584,Beauty,North,215,931.9,0.37,Rainy,Yes,Festive,899.37,140,136,163
19-04-2040,1004,2870,Home,South,421,342.52,0.42,Sunny,No,Winter,337.52,154,104,177
20-04-2040,1022,2404,Electronics,North,278,1297.39,0.03,Rainy,Yes,Monsoon,1239.02,79,43,66
21-04-2040,1018,2089,Beauty,North,363,2204.6,0.25,Cloudy,Yes,Summer,2264.22,144,128,121
22-04-2040,1038,2098,Beauty,East,78,136.11,0.21,Sunny,Yes,Summer,147.12,112,75,100
23-04-2040,1001,2399,Home,East,241,1830.59,0.39,Cloudy,Yes,Festive,1705.5,170,113,198
24-04-2040,1004,2512,Home,North,467,1450.47,0.48,Rainy,Yes,Winter,1480.88,96,77,100
25-04-2040,1039,2466,Beauty,North,365,1994.3,0.42,Sunny,Yes,Festive,1997.56,230,166,254
26-04-2040,1019,2032,Beauty,North,143,1144.84,0.06,Sunny,Yes,Winter,1116.69,124,81,110
27-04-2040,1027,2180,Home,North,94,1072.65,0.43,Rainy,Yes,Festive,1105.21,129,94,146
28-04-2040,1007,2707,Clothing,East,364,2061.01,0.46,Cloudy,Yes,Winter,2129.66,138,97,138
29-04-2040,1048,2765,Electronics,West,281,410.4,0.2,Rainy,No,Summer,440.09,58,52,57
30-04-2040,1029,2211,Electronics,North,137,2007.2,0.1,Cloudy,Yes,Summer,1924.66,176,132,194
01-05-2040,1034,2118,Home,West,29,1481.43,0.45,Rainy,Yes,Festive,1515.83,138,29,139
02-05-2040,1024,2303,Electronics,South,327,2298.32,0.1,Rainy,Yes,Monsoon,2495.54,62,38,58
03-05-2040,1012,2637,Beauty,East,168,102.5,0.24,Sunny,Yes,Monsoon,104.11,195,164,220
04-05-2040,1005,2788,Home,North,462,2088.29,0.39,Rainy,No,Summer,1964.21,103,56,101
05-05-2040,1044,2987,Beauty,East,143,1624.67,0.12,Cloudy,Yes,Festive,1525.24,65,61,72
06-05-2040,1013,2684,Beauty,South,203,2633.25,0.25,Sunny,Yes,Summer,2514.49,169,116,169
07-05-2040,1048,2240,Home,West,304,2910.05,0.33,Cloudy,No,Summer,2674.79,78,75,87
08-05-2040,1038,2743,Home,South,223,434.96,0.34,Sunny,No,Summer,437.9,67,57,63
09-05-2040,1015,2526,Clothing,East,340,1703.69,0.09,Rainy,No,Winter,1592.91,156,132,175
10-05-2040,1000,2612,Beauty,South,88,478.95,0.4,Sunny,Yes,Summer,475.41,100,88,116
11-05-2040,1049,2421,Clothing,South,61,1119.73,0.32,Cloudy,Yes,Winter,1048.93,200,61,212
12-05-2040,1004,2927,Home,East,214,1513.64,0.04,Sunny,No,Monsoon,1409.1,189,126,223
13-05-2040,1045,2647,Home,West,298,2148.84,0.32,Cloudy,No,Summer,2259.72,202,124,170
14-05-2040,1022,2601,Beauty,East,262,365.95,0.29,Rainy,Yes,Festive,350.71,211,198,211
15-05-2040,1030,2706,Clothing,West,311,824.45,0.16,Sunny,No,Summer,893.75,38,32,35
16-05-2040,1032,2248,Beauty,North,23,2582.28,0.42,Rainy,No,Festive,2372.69,148,23,169
17-05-2040,1031,2411,Clothing,West,496,2071.29,0.06,Rainy,Yes,Monsoon,1948.97,89,71,101
18-05-2040,1045,2244,Home,East,331,943.25,0.03,Sunny,Yes,Winter,876.47,71,42,80
19-05-2040,1036,2840,Clothing,East,275,2481.41,0.48,Cloudy,Yes,Summer,2350.5,70,61,61
20-05-2040,1003,2285,Home,East,188,760.46,0.46,Sunny,No,Monsoon,704,115,85,114
21-05-2040,1035,2906,Clothing,South,243,1741.22,0.03,Sunny,No,Festive,1849.86,173,147,148
22-05-2040,1019,2897,Home,East,167,798.56,0.08,Cloudy,No,Summer,850.52,103,55,95
23-05-2040,1034,2843,Beauty,South,233,1759.91,0.12,Sunny,Yes,Festive,1638.53,116,79,132
24-05-2040,1017,2576,Clothing,North,466,1277.14,0.39,Rainy,No,Summer,1286.01,118,79,112
25-05-2040,1044,2295,Electronics,West,57,1780.24,0.26,Sunny,Yes,Summer,1713.01,189,57,217
26-05-2040,1003,2475,Home,North,25,1474.69,0.33,Cloudy,No,Summer,1534.4,214,25,174
27-05-2040,1008,2847,Electronics,West,48,802.63,0.47,Rainy,No,Summer,811.42,213,48,201
28-05-2040,1001,2526,Electronics,West,142,2542.08,0.46,Rainy,No,Festive,2673.09,142,71,156
29-05-2040,1015,2245,Clothing,North,311,278.3,0.47,Sunny,Yes,Festive,273.07,102,89,91
30-05-2040,1041,2350,Electronics,North,216,2375.36,0.05,Sunny,Yes,Winter,2597.62,118,74,121
31-05-2040,1008,2009,Home,North,269,1497.2,0.37,Sunny,No,Festive,1606.89,176,103,152
01-06-2040,1022,2256,Clothing,North,225,785.97,0.21,Rainy,Yes,Festive,735.74,180,136,148
02-06-2040,1010,2170,Beauty,East,454,2319.9,0.25,Cloudy,No,Monsoon,2301.15,189,146,172
03-06-2040,1044,2119,Clothing,West,354,1818.45,0.18,Rainy,Yes,Winter,1642.78,69,35,73
04-06-2040,1012,2189,Electronics,North,238,2004.88,0.32,Sunny,Yes,Festive,2023.3,183,180,159
05-06-2040,1003,2907,Electronics,South,417,1088.22,0.29,Cloudy,No,Summer,1037.61,132,88,111
06-06-2040,1022,2916,Electronics,South,179,1841.55,0.32,Rainy,Yes,Monsoon,1787.05,60,51,65
07-06-2040,1012,2934,Electronics,West,278,868.41,0.16,Sunny,Yes,Winter,835.03,65,56,60
08-06-2040,1025,2543,Electronics,North,29,1712.21,0.2,Rainy,Yes,Festive,1559.78,153,29,146
09-06-2040,1026,2399,Clothing,East,270,2115.18,0.41,Rainy,No,Festive,2093.77,161,139,167
10-06-2040,1040,2000,Home,North,444,413.22,0.41,Sunny,No,Winter,415.63,223,112,245
11-06-2040,1041,2232,Home,North,254,2564.2,0.23,Sunny,Yes,Monsoon,2446.26,77,42,89
12-06-2040,1000,2930,Beauty,West,477,2859.19,0.03,Cloudy,Yes,Winter,3047.27,34,33,27
13-06-2040,1038,2816,Home,East,411,1097.2,0.19,Cloudy,No,Summer,1199.94,120,112,130
14-06-2040,1027,2151,Beauty,North,240,249.99,0.28,Sunny,Yes,Summer,267.65,145,105,149
15-06-2040,1040,2967,Electronics,West,314,1624.96,0.19,Sunny,No,Winter,1722.09,43,30,41
16-06-2040,1036,2446,Beauty,North,204,2703.24,0.11,Rainy,No,Winter,2630.82,148,117,140
17-06-2040,1021,2446,Clothing,East,252,1545.19,0.27,Sunny,Yes,Festive,1520.8,104,60,85
18-06-2040,1021,2746,Beauty,West,437,1633.44,0.01,Rainy,No,Summer,1722.66,45,26,42
19-06-2040,1006,2037,Beauty,West,104,2014.78,0.43,Rainy,Yes,Winter,1817.12,83,60,67
20-06-2040,1012,2856,Home,West,487,1280.17,0.06,Cloudy,Yes,Festive,1334.47,52,37,42
21-06-2040,1007,2156,Beauty,East,114,1618.48,0.04,Cloudy,No,Monsoon,1510.59,176,114,159
22-06-2040,1003,2208,Beauty,South,33,687.27,0.34,Rainy,Yes,Festive,627.53,154,33,156
23-06-2040,1010,2690,Home,South,194,950.09,0.19,Sunny,No,Festive,962.81,116,101,104
24-06-2040,1027,2842,Clothing,South,328,571.77,0.19,Rainy,Yes,Monsoon,551.57,61,44,68
25-06-2040,1049,2366,Clothing,East,384,2637.2,0.04,Sunny,Yes,Summer,2528.63,91,72,72
26-06-2040,1049,2981,Clothing,West,334,837.68,0.27,Rainy,Yes,Monsoon,775.3,93,69,106
27-06-2040,1024,2333,Beauty,East,221,2304,0.27,Rainy,No,Monsoon,2302.34,93,86,82
28-06-2040,1049,2092,Home,North,257,2187.11,0.42,Sunny,Yes,Monsoon,2152.39,218,193,202
29-06-2040,1046,2294,Clothing,North,33,1403.67,0.47,Rainy,Yes,Summer,1508.66,95,33,93
30-06-2040,1009,2484,Electronics,South,410,1779.49,0.27,Rainy,No,Festive,1868.88,97,93,99
01-07-2040,1044,2262,Beauty,South,81,1570.06,0.15,Rainy,No,Summer,1627.7,170,81,143
02-07-2040,1044,2200,Beauty,West,30,2265.38,0.16,Rainy,No,Festive,2078.97,141,30,147
03-07-2040,1036,2934,Electronics,North,471,111.92,0.4,Rainy,Yes,Festive,108.89,146,114,129
04-07-2040,1008,2379,Electronics,East,256,1540.15,0.31,Cloudy,Yes,Winter,1510.06,158,90,164
05-07-2040,1009,2231,Beauty,South,251,2843.99,0.5,Cloudy,Yes,Winter,2881.03,126,63,150
06-07-2040,1035,2036,Electronics,West,495,2354.7,0.08,Rainy,Yes,Winter,2382.95,70,65,58
07-07-2040,1001,2797,Clothing,South,297,345.73,0.05,Rainy,No,Monsoon,331.88,113,73,109
08-07-2040,1038,2699,Beauty,South,173,204.7,0.17,Sunny,No,Monsoon,201.75,213,173,248
09-07-2040,1020,2380,Clothing,North,69,705.49,0.05,Cloudy,Yes,Festive,687.13,177,69,205
10-07-2040,1045,2652,Home,West,113,2667.77,0.3,Cloudy,Yes,Summer,2853.34,126,100,149
11-07-2040,1025,2591,Home,South,333,1153.51,0.33,Rainy,Yes,Monsoon,1208.57,155,84,172
12-07-2040,1044,2905,Electronics,West,386,2154.2,0.34,Cloudy,No,Monsoon,2019.79,87,48,89
13-07-2040,1025,2932,Home,North,222,2649.06,0.06,Sunny,No,Summer,2384.4,102,60,92
14-07-2040,1005,2153,Home,West,290,810.45,0.12,Sunny,Yes,Winter,815.02,116,88,111
15-07-2040,1000,2781,Electronics,North,374,2015.61,0.03,Cloudy,No,Monsoon,1832.19,77,51,66
16-07-2040,1039,2689,Home,South,458,1506.26,0.45,Sunny,Yes,Winter,1481.06,197,118,183
17-07-2040,1006,2582,Electronics,East,312,363.77,0.27,Cloudy,Yes,Summer,334.9,188,147,190
18-07-2040,1006,2370,Home,North,150,1853.45,0.38,Rainy,No,Festive,1968.36,235,150,222
19-07-2040,1039,2613,Electronics,North,153,837.22,0.45,Rainy,No,Winter,760.62,237,153,270
20-07-2040,1017,2926,Electronics,East,486,294.18,0.45,Rainy,Yes,Winter,322.06,153,136,153
21-07-2040,1011,2433,Electronics,South,432,2126.21,0.26,Rainy,Yes,Monsoon,2183.27,106,65,85
22-07-2040,1017,2019,Electronics,North,263,2484.41,0.41,Rainy,Yes,Festive,2694.6,217,191,174
23-07-2040,1037,2540,Clothing,North,102,2528.37,0.43,Sunny,Yes,Summer,2686.27,85,57,70
24-07-2040,1030,2972,Home,South,21,2123.87,0.26,Rainy,Yes,Festive,2172.56,169,21,197
25-07-2040,1049,2635,Clothing,North,40,820.75,0.08,Sunny,No,Monsoon,752.05,37,34,31
