bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_level,customer_gender,season,return_flag
ZUD-9310,02-10-2024,Chennai,Accessories,Cap,M,25,1279.94,15,1087.95,27198.69,200,Male,Winter,1
ZUD-9311,22-05-2024,Chennai,Accessories,Cap,S,11,2250.05,20,1800.04,19800.4,250,Male,Summer,0
ZUD-9312,30-05-2024,Mumbai,Accessories,Belt,M,29,1128.53,30,789.97,22909.19,178,Female,Monsoon,0
ZUD-9313,16-02-2026,Delhi,Men,Jacket,M,8,2580.18,30,1806.13,14449.01,218,Female,Winter,1
ZUD-9314,23-10-2025,Delhi,Women,Top,S,10,919.84,30,643.89,6438.9,46,Female,Monsoon,1
ZUD-9315,15-04-2026,Pune,Men,Jacket,L,11,1247.83,15,1060.65,11667.19,274,Male,Winter,0
ZUD-9316,08-01-2025,Delhi,Kids,Kids Tshirt,L,26,1938.61,15,1647.82,42843.2,33,Male,Summer,1
ZUD-9317,16-08-2025,Delhi,Kids,Kids Tshirt,S,3,2849.57,15,2422.13,7266.4,249,Female,Winter,1
ZUD-9318,18-05-2024,Pune,Men,Shirt,L,10,2972.8,10,2675.52,26755.16,244,Female,Winter,1
ZUD-9319,26-06-2024,Pune,Women,Top,L,4,3396.92,10,3057.23,12228.9,157,Female,Monsoon,0
ZUD-9320,30-01-2026,Delhi,Accessories,Socks,XL,22,2863.5,10,2577.15,56697.37,102,Female,Summer,0
ZUD-9321,03-07-2025,Mumbai,Kids,Kids Tshirt,S,11,1468.27,30,1027.79,11305.66,273,Female,Summer,1
ZUD-9322,25-11-2025,Chennai,Women,Top,XL,26,3457.37,0,3457.37,89891.62,246,Male,Summer,1
ZUD-9323,09-03-2026,Mumbai,Women,Kurti,M,18,3119.43,20,2495.55,44919.82,40,Male,Winter,0
ZUD-9324,04-10-2025,Mumbai,Women,Dress,L,22,3259.11,10,2933.2,64530.35,54,Male,Summer,0
ZUD-9325,04-02-2025,Delhi,Kids,Kids Dress,S,8,2688.3,10,2419.47,19355.74,79,Female,Winter,0
ZUD-9326,16-02-2025,Chennai,Accessories,Belt,L,15,2237.98,0,2237.98,33569.73,70,Female,Winter,0
ZUD-9327,20-12-2025,Delhi,Men,Tshirt,M,14,1746.62,0,1746.62,24452.63,191,Male,Winter,0
ZUD-9328,07-03-2026,Chennai,Men,Jeans,XL,24,1196.2,0,1196.2,28708.8,229,Female,Winter,1
ZUD-9329,14-02-2025,Pune,Kids,Kids Tshirt,L,11,2275.03,15,1933.78,21271.57,125,Male,Monsoon,1
ZUD-9330,23-07-2024,Mumbai,Men,Shirt,XL,11,336.82,30,235.77,2593.48,46,Male,Winter,0
ZUD-9331,24-03-2026,Pune,Accessories,Belt,M,19,1921.22,20,1536.98,29202.53,165,Male,Winter,0
ZUD-9332,11-01-2025,Delhi,Women,Dress,XL,17,688.4,20,550.72,9362.22,11,Male,Monsoon,0
ZUD-9333,05-01-2026,Bangalore,Men,Jeans,XL,5,631.78,20,505.42,2527.11,281,Male,Winter,0
ZUD-9334,25-03-2025,Chennai,Kids,Kids Shorts,,27,853.12,10,767.81,20730.75,99,Female,Monsoon,0
ZUD-9335,30-09-2025,Chennai,Kids,Kids Tshirt,M,16,2186.38,0,2186.38,34982.03,209,Female,Winter,0
ZUD-9336,25-03-2026,Chennai,Accessories,Belt,XL,6,331.23,10,298.11,1788.66,28,Female,Winter,0
ZUD-9337,24-10-2025,Pune,Women,Dress,L,19,1857.99,0,1857.99,35301.76,275,Male,Summer,1
ZUD-9338,26-05-2024,Mumbai,Men,Jeans,M,27,2744.46,20,2195.57,59280.4,272,Male,Monsoon,0
ZUD-9339,26-06-2024,Bangalore,Women,Dress,L,23,1452.58,10,1307.32,30068.44,227,Female,Summer,0
ZUD-9340,08-07-2025,Bangalore,Accessories,Cap,XL,13,2466.84,30,1726.79,22448.24,140,Male,Monsoon,0
ZUD-9341,15-12-2025,Pune,Women,Kurti,XL,29,382.17,0,382.17,11082.98,223,Male,Monsoon,1
ZUD-9342,26-10-2025,Mumbai,Kids,Kids Shorts,M,25,2544.92,30,1781.44,44536.06,129,Female,Monsoon,0
ZUD-9343,09-12-2024,Pune,Accessories,Belt,L,26,2010.91,15,1709.27,44441.04,279,Female,Winter,1
ZUD-9344,07-09-2025,Delhi,Kids,Kids Tshirt,S,11,701,30,490.7,5397.7,182,Male,Monsoon,0
ZUD-9345,14-03-2025,Chennai,Kids,Kids Tshirt,M,18,1372.4,0,1372.4,24703.19,185,Female,Winter,0
ZUD-9346,18-11-2024,Mumbai,Accessories,Belt,L,12,2496.45,15,2121.99,25463.82,285,Male,Summer,0
ZUD-9347,15-09-2024,Chennai,Women,Jeans,L,2,567.05,0,567.05,1134.09,71,Male,Summer,0
ZUD-9348,19-10-2025,Bangalore,Accessories,Bag,S,6,1319.49,20,1055.6,6333.57,57,Female,Winter,0
ZUD-9349,23-11-2024,Chennai,Women,Top,XL,24,287.77,10,258.99,6215.84,33,Female,Summer,1
ZUD-9350,28-10-2024,Delhi,Women,Skirt,S,4,2088.72,30,1462.1,5848.41,17,Female,Summer,0
ZUD-9351,09-06-2025,Pune,Women,Jeans,L,20,340.33,,238.23,4764.59,293,Male,Summer,0
ZUD-9352,24-05-2024,Chennai,Men,Joggers,L,21,1807.89,20,1446.31,30372.48,72,Female,Monsoon,0
ZUD-9353,16-04-2025,Mumbai,Accessories,Bag,,15,2532.25,10,2279.02,34185.36,76,Male,Summer,1
ZUD-9354,26-10-2025,Delhi,Accessories,Socks,M,2,2165.46,10,1948.92,3897.83,296,Female,Winter,0
ZUD-9355,14-06-2025,Mumbai,Accessories,Belt,L,22,1925.52,30,1347.86,29653.01,166,Female,Summer,0
ZUD-9356,13-11-2024,Mumbai,Women,Kurti,,25,3427.13,0,3427.13,85678.23,174,Female,Monsoon,1
ZUD-9357,05-09-2024,Bangalore,Accessories,Bag,M,1,986.14,10,887.53,887.53,115,Male,Winter,1
ZUD-9358,04-05-2025,Mumbai,Accessories,Belt,L,3,2893.34,20,2314.67,6944.01,192,Female,Summer,0
ZUD-9359,06-08-2024,Mumbai,Kids,Kids Shorts,M,13,326.06,10,293.45,3814.88,247,Female,Summer,0
ZUD-9360,17-11-2024,Mumbai,Kids,Kids Tshirt,S,29,2366.13,0,2366.13,68617.9,152,Female,Monsoon,1
ZUD-9361,25-06-2024,Pune,Men,Shirt,M,24,2270.22,10,2043.2,49036.77,76,Male,Summer,0
ZUD-9362,23-10-2024,Mumbai,Women,Kurti,L,12,1038.5,0,1038.5,12462.02,148,Female,Monsoon,0
ZUD-9363,06-12-2024,Pune,Men,Shirt,M,4,2229.68,10,2006.71,8026.86,153,Female,Winter,1
ZUD-9364,23-01-2026,Pune,Men,Joggers,M,3,1214.52,30,850.16,2550.49,51,Male,Summer,0
ZUD-9365,25-03-2026,Chennai,Accessories,Bag,L,25,435.59,15,370.25,9256.19,104,Male,Winter,0
ZUD-9366,23-02-2026,Bangalore,Kids,Kids Shorts,M,12,2313.13,20,1850.51,22206.08,87,Female,Winter,1
ZUD-9367,23-12-2025,Mumbai,Accessories,Socks,XL,5,1787.24,30,1251.07,6255.33,252,Male,Monsoon,0
ZUD-9368,16-10-2024,Delhi,Accessories,Bag,S,15,2688.8,30,1882.16,28232.36,163,Female,Monsoon,0
ZUD-9369,22-09-2024,Delhi,Women,Jeans,M,22,2038.1,10,1834.29,40354.37,53,Female,Winter,0
ZUD-9370,23-03-2026,Pune,Kids,Kids Dress,L,14,2705.22,10,2434.7,34085.76,155,Female,Monsoon,0
ZUD-9371,14-12-2025,Bangalore,Accessories,Socks,M,12,2569.63,20,2055.71,24668.47,162,Female,Summer,1
ZUD-9372,02-08-2025,Mumbai,Men,Joggers,L,19,2250.36,30,1575.25,29929.84,232,Male,Monsoon,1
ZUD-9373,14-05-2024,Delhi,Kids,Kids Tshirt,L,21,1963.43,30,1374.4,28862.4,22,Male,Winter,0
ZUD-9374,15-04-2026,Delhi,Accessories,Socks,M,26,2460.96,15,2091.82,54387.26,27,Female,Monsoon,0
ZUD-9375,30-08-2024,Pune,Kids,Kids Dress,M,7,789.7,30,552.79,3869.54,110,Male,Monsoon,0
ZUD-9376,17-02-2026,Delhi,Men,Joggers,XL,1,2000.08,30,1400.05,1400.05,178,Male,Summer,0
ZUD-9377,06-03-2026,Pune,Kids,Kids Dress,L,3,706.65,30,494.65,1483.96,133,Male,Monsoon,0
ZUD-9378,30-03-2026,Delhi,Accessories,Bag,L,1,1319.21,20,1055.37,1055.37,285,Male,Monsoon,0
ZUD-9379,26-06-2025,Pune,Women,Dress,XL,17,1321.53,0,1321.53,22466.08,91,Male,Summer,0
ZUD-9380,16-01-2026,Mumbai,Men,Shirt,XL,5,2142.47,10,1928.23,9641.13,44,Male,Monsoon,1
ZUD-9381,02-11-2025,Bangalore,Accessories,Cap,S,11,2248.91,0,2248.91,24737.96,297,Female,Monsoon,0
ZUD-9382,12-04-2026,Bangalore,Men,Shirt,L,17,1476.56,30,1033.59,17571.01,56,Male,Summer,0
ZUD-9383,16-04-2026,Pune,Kids,Kids Dress,XL,9,2147.48,0,2147.48,19327.29,63,Female,Winter,0
ZUD-9384,28-01-2026,Bangalore,Men,Jacket,M,15,2052.41,0,2052.41,30786.21,106,Male,Winter,0
ZUD-9385,07-09-2025,Mumbai,Accessories,Bag,L,4,713.02,30,499.11,1996.46,281,Male,Winter,0
ZUD-9386,08-09-2025,Bangalore,Men,Joggers,L,22,1390.26,15,1181.72,25997.83,36,Male,Summer,1
ZUD-9387,14-06-2024,Chennai,Women,Jeans,M,10,2584.71,15,2197,21970,45,Male,Winter,0
ZUD-9388,11-06-2024,Pune,Accessories,Bag,M,10,1146.24,20,916.99,9169.94,170,Female,Summer,0
ZUD-9389,26-09-2025,Chennai,Kids,Kids Tshirt,M,9,1582.17,15,1344.85,12103.64,173,Female,Winter,1
ZUD-9390,22-08-2024,Pune,Men,Shirt,XL,19,1771.59,30,1240.11,23562.15,291,Male,Winter,0
ZUD-9391,06-01-2026,Pune,Women,Top,XL,13,1155.28,30,808.69,10513.02,296,Female,Monsoon,1
ZUD-9392,10-07-2025,Pune,Accessories,Belt,M,29,347.7,20,278.16,8066.7,206,Female,Monsoon,1
ZUD-9393,22-12-2025,Bangalore,Women,Skirt,XL,19,3159.18,10,2843.26,54021.98,86,Female,Winter,1
ZUD-9394,24-04-2025,Pune,Kids,Kids Shorts,M,17,2832.11,30,1982.48,33702.15,107,Male,Monsoon,0
ZUD-9395,27-11-2025,Chennai,Men,Jacket,M,25,2979.49,0,2979.49,74487.15,84,Male,Winter,1
ZUD-9396,29-10-2024,Pune,Kids,Kids Shorts,XL,22,2988.91,10,2690.02,59180.51,33,Male,Winter,0
ZUD-9397,24-03-2025,Chennai,Women,Jeans,M,19,2025.59,15,1721.75,32713.34,243,Male,Winter,0
ZUD-9398,02-02-2026,Chennai,Women,Top,S,12,3122.16,20,2497.73,29972.76,256,Male,Monsoon,1
ZUD-9399,12-10-2025,Bangalore,Men,Tshirt,M,7,364.57,0,364.57,2551.96,54,Male,Summer,0
ZUD-9400,25-09-2025,Delhi,Accessories,Cap,M,4,2088.47,0,2088.47,8353.88,52,Female,Summer,1
ZUD-9401,30-04-2024,Delhi,Men,Shirt,XL,27,1408.95,0,1408.95,38041.67,103,Male,Winter,1
ZUD-9402,10-07-2025,Bangalore,Accessories,Socks,S,20,250.07,10,225.06,4501.22,20,Female,Winter,0
ZUD-9403,16-12-2025,Bangalore,Accessories,Socks,L,5,672.77,10,605.49,3027.47,13,Male,Monsoon,0
ZUD-9404,22-10-2025,Mumbai,Women,Skirt,M,6,2935.07,15,2494.81,14968.83,270,Female,Winter,0
ZUD-9405,14-12-2024,Chennai,Kids,Kids Tshirt,L,3,2714.27,15,2307.13,6921.39,140,Female,Winter,0
ZUD-9406,12-05-2024,Pune,Accessories,Bag,M,13,2477.33,30,1734.13,22543.67,81,Female,Summer,0
ZUD-9407,07-05-2025,Pune,Women,Kurti,M,17,3415.21,0,3415.21,58058.59,116,Male,Monsoon,0
ZUD-9408,15-07-2024,Chennai,Accessories,Cap,,26,1048.31,0,1048.31,27256.13,241,Male,Monsoon,0
ZUD-9409,05-08-2025,Chennai,Kids,Kids Tshirt,XL,3,2539.52,20,2031.62,6094.85,146,Male,Monsoon,1
ZUD-9410,05-10-2025,Delhi,Kids,Kids Shorts,S,6,2901.02,,2320.82,13924.89,262,Male,Monsoon,1
ZUD-9411,08-05-2025,Pune,Kids,Kids Dress,L,18,1749.25,30,1224.47,22040.5,55,Male,Monsoon,1
ZUD-9412,24-02-2026,Chennai,Accessories,Socks,L,25,2601.93,15,2211.64,55290.99,111,Male,Winter,1
ZUD-9413,24-11-2025,Pune,Accessories,Bag,L,9,545.04,30,381.53,3433.75,105,Female,Winter,1
ZUD-9414,30-06-2025,Bangalore,Women,Top,XL,11,313.96,15,266.87,2935.53,168,Female,Summer,1
ZUD-9415,29-12-2024,Mumbai,Kids,Kids Tshirt,XL,20,2916.93,15,2479.39,49587.81,221,Female,Monsoon,1
ZUD-9416,21-07-2025,Chennai,Women,Skirt,S,15,1073.87,0,1073.87,16108.07,137,Male,Summer,0
ZUD-9417,18-01-2025,Chennai,Accessories,Cap,M,27,2387.48,20,1909.99,51569.6,295,Male,Summer,0
ZUD-9418,22-02-2025,Pune,Women,Dress,L,6,2110.21,30,1477.15,8862.89,221,Male,Monsoon,0
ZUD-9419,23-01-2025,Chennai,Kids,Kids Shorts,M,24,812.98,15,691.04,16584.85,258,Male,Winter,0
ZUD-9420,02-11-2025,Delhi,Accessories,Bag,M,20,269.49,30,188.65,3772.93,27,Male,Monsoon,0
ZUD-9421,27-03-2025,Mumbai,Women,Jeans,S,7,2936.23,10,2642.61,18498.25,88,Female,Summer,1
ZUD-9422,14-07-2025,Delhi,Men,Jeans,XL,28,1918.28,15,1630.54,45655.05,237,Female,Winter,0
ZUD-9423,10-04-2025,Chennai,Kids,Kids Dress,L,29,2007.29,30,1405.1,40747.99,42,Female,Summer,0
ZUD-9424,23-11-2025,Mumbai,Kids,Kids Shorts,S,14,472.05,10,424.85,5947.83,163,Male,Winter,0
ZUD-9425,08-04-2026,Mumbai,Accessories,Bag,L,9,2658.24,0,2658.24,23924.16,250,Male,Winter,0
ZUD-9426,30-06-2024,Pune,Men,Jeans,L,20,1174.58,10,1057.12,21142.37,112,Male,Summer,0
ZUD-9427,19-05-2025,Pune,Men,Tshirt,XL,16,1725.63,15,1466.79,23468.6,273,Female,Monsoon,0
ZUD-9428,20-11-2024,Bangalore,Kids,Kids Tshirt,,5,2023.68,15,1720.13,8600.66,164,Female,Winter,1
ZUD-9429,03-11-2024,Mumbai,Kids,Kids Shorts,M,27,1610.15,10,1449.13,39126.64,87,Female,Monsoon,0
ZUD-9430,16-06-2025,Delhi,Accessories,Cap,L,23,2341.78,0,2341.78,53861.05,287,Male,Monsoon,0
ZUD-9431,27-01-2025,Chennai,Women,Top,S,7,2561.25,20,2049,14343,252,Male,Summer,0
ZUD-9432,15-07-2025,Pune,Women,Dress,L,23,3116.52,10,2804.87,64512.04,55,Male,Monsoon,0
ZUD-9433,20-08-2024,Mumbai,Kids,Kids Tshirt,L,2,1820.05,15,1547.04,3094.09,270,Female,Winter,1
ZUD-9434,24-04-2026,Chennai,Accessories,Belt,L,24,257.49,0,257.49,6179.69,45,Female,Summer,0
ZUD-9435,19-11-2024,Mumbai,Accessories,Cap,S,17,2727.16,30,1909.01,32453.19,102,Female,Winter,1
ZUD-9436,19-07-2025,Bangalore,Men,Jacket,M,20,2980.16,20,2384.13,47682.57,171,Female,Summer,0
ZUD-9437,01-11-2024,Bangalore,Accessories,Cap,S,14,427.2,0,427.2,5980.78,114,Male,Winter,0
ZUD-9438,21-03-2026,Delhi,Kids,Kids Tshirt,XL,8,913.57,20,730.85,5846.84,226,Female,Summer,1
ZUD-9439,31-07-2024,Pune,Women,Top,L,5,3188.58,0,3188.58,15942.91,105,Male,Monsoon,1
ZUD-9440,15-11-2025,Mumbai,Kids,Kids Dress,L,16,1180.44,20,944.35,15109.66,146,Female,Monsoon,0
ZUD-9441,12-07-2024,Mumbai,Men,Jeans,S,25,1541.86,15,1310.58,32764.56,71,Female,Summer,1
ZUD-9442,31-12-2024,Delhi,Kids,Kids Dress,XL,17,279.25,15,237.36,4035.1,155,Female,Winter,1
ZUD-9443,13-04-2025,Mumbai,Accessories,Socks,L,24,2713.45,0,2713.45,65122.73,111,Female,Summer,1
ZUD-9444,20-08-2025,Chennai,Kids,Kids Tshirt,M,19,2282.54,20,1826.03,34694.64,248,Female,Winter,1
ZUD-9445,26-03-2025,Chennai,Kids,Kids Dress,L,11,2815.28,30,1970.7,21677.66,13,Female,Summer,1
ZUD-9446,17-10-2025,Mumbai,Kids,Kids Dress,XL,6,202,30,141.4,848.38,103,Male,Summer,0
ZUD-9447,05-06-2025,Chennai,Kids,Kids Shorts,M,21,2599.77,20,2079.82,43676.15,259,Female,Winter,1
ZUD-9448,02-10-2024,Bangalore,Men,Shirt,L,27,2049.01,0,2049.01,55323.16,243,Male,Winter,0
ZUD-9449,18-05-2024,Mumbai,Women,Top,XL,11,1971.93,30,1380.35,15183.86,241,Female,Winter,0
ZUD-9450,13-08-2024,Chennai,Men,Jacket,L,11,2860.55,15,2431.46,26746.1,131,Male,Summer,1
ZUD-9451,12-06-2024,Pune,Men,Tshirt,S,8,1109.88,10,998.89,7991.1,291,Female,Summer,0
ZUD-9452,18-03-2026,Pune,Men,Jeans,L,2,2209.06,30,1546.34,3092.68,158,Female,Winter,0
ZUD-9453,26-03-2026,Pune,Accessories,Socks,XL,29,397.77,10,357.99,10381.71,225,Male,Summer,0
ZUD-9454,19-01-2026,Mumbai,Accessories,Socks,XL,26,2075.15,15,1763.88,45860.9,182,Female,Winter,0
ZUD-9455,02-06-2024,Delhi,Accessories,Cap,XL,25,1788.48,30,1251.94,31298.43,294,Male,Monsoon,0
ZUD-9456,02-04-2026,Delhi,Men,Jeans,S,18,2322.31,0,2322.31,41801.54,137,Male,Monsoon,0
ZUD-9457,02-11-2025,Bangalore,Kids,Kids Tshirt,L,14,1886.67,10,1698,23772.04,178,Female,Monsoon,1
ZUD-9458,29-05-2025,Chennai,Accessories,Belt,,25,427.41,30,299.19,7479.73,200,Male,Monsoon,0
ZUD-9459,31-10-2025,Pune,Men,Joggers,M,16,2133.07,20,1706.46,27303.3,33,Male,Monsoon,1
ZUD-9460,19-12-2024,Mumbai,Men,Jacket,XL,17,1788.7,30,1252.09,21285.52,186,Male,Summer,0
ZUD-9461,16-03-2026,Pune,Women,Dress,S,16,1060.82,10,954.74,15275.84,277,Male,Monsoon,1
ZUD-9462,26-04-2026,Chennai,Accessories,Socks,M,28,751.96,15,639.16,17896.56,90,Female,Winter,1
ZUD-9463,14-08-2025,Pune,Kids,Kids Tshirt,XL,11,1643.25,30,1150.27,12653,45,Female,Monsoon,1
ZUD-9464,25-11-2024,Delhi,Accessories,Bag,S,25,2368.66,30,1658.06,41451.52,206,Male,Monsoon,1
ZUD-9465,03-03-2025,Chennai,Kids,Kids Shorts,M,19,1058.79,0,1058.79,20116.99,258,Female,Winter,0
ZUD-9466,18-12-2025,Chennai,Men,Tshirt,XL,11,2064.74,15,1755.03,19305.28,81,Female,Monsoon,0
ZUD-9467,03-02-2025,Bangalore,Accessories,Cap,S,24,1588.52,10,1429.67,34312.08,221,Female,Monsoon,0
ZUD-9468,15-08-2025,Mumbai,Women,Top,XL,2,2928.36,0,2928.36,5856.72,205,Male,Monsoon,0
ZUD-9469,13-06-2025,Delhi,Kids,Kids Tshirt,L,15,1692.05,20,1353.64,20304.59,15,Female,Monsoon,1
ZUD-9470,09-01-2026,Bangalore,Women,Skirt,L,24,945.22,10,850.7,20416.84,198,Female,Winter,1
ZUD-9471,25-11-2024,Mumbai,Kids,Kids Dress,M,17,1624.63,10,1462.16,24856.76,289,Male,Winter,0
ZUD-9472,15-08-2025,Pune,Kids,Kids Dress,,13,580.69,15,493.58,6416.58,11,Female,Monsoon,0
ZUD-9473,18-11-2024,Pune,Accessories,Belt,S,22,1357.92,15,1154.23,25393.02,208,Male,Monsoon,0
ZUD-9474,09-02-2026,Mumbai,Kids,Kids Shorts,M,27,355.51,15,302.18,8158.85,190,Male,Summer,0
ZUD-9475,16-07-2024,Pune,Accessories,Belt,XL,17,2797.51,30,1958.26,33290.41,68,Female,Winter,0
ZUD-9476,17-09-2025,Bangalore,Women,Kurti,XL,20,434.98,15,369.73,7394.59,159,Female,Summer,1
ZUD-9477,20-02-2026,Bangalore,Women,Skirt,XL,16,872.85,15,741.92,11870.7,224,Male,Winter,0
ZUD-9478,03-12-2025,Pune,Men,Shirt,M,14,868.03,15,737.83,10329.55,20,Female,Summer,0
ZUD-9479,09-03-2025,Pune,Kids,Kids Dress,S,2,1717.37,20,1373.89,2747.79,164,Male,Monsoon,1
ZUD-9480,14-12-2024,Delhi,Accessories,Socks,L,18,610.86,30,427.6,7696.85,196,Female,Monsoon,0
ZUD-9481,23-08-2025,Chennai,Women,Top,L,3,2920.43,15,2482.37,7447.1,241,Female,Winter,1
ZUD-9482,29-09-2024,Bangalore,Accessories,Socks,S,4,322.92,10,290.62,1162.49,130,Male,Monsoon,0
ZUD-9483,09-05-2025,Pune,Women,Skirt,S,25,658.09,0,658.09,16452.15,245,Female,Summer,1
ZUD-9484,19-04-2026,Pune,Men,Shirt,,26,1109.71,30,776.8,20196.71,63,Male,Summer,1
ZUD-9485,08-03-2025,Mumbai,Accessories,Cap,S,24,2803.93,20,2243.14,53835.47,237,Male,Monsoon,0
ZUD-9486,30-10-2025,Bangalore,Women,Dress,M,16,1324.38,15,1125.72,18011.52,292,Female,Monsoon,1
ZUD-9487,06-11-2024,Pune,Kids,Kids Tshirt,XL,12,1049.95,20,839.96,10079.47,111,Male,Winter,0
ZUD-9488,28-04-2024,Delhi,Accessories,Bag,L,2,2546.17,15,2164.24,4328.49,94,Female,Monsoon,1
ZUD-9489,14-06-2025,Delhi,Men,Tshirt,XL,8,2441.24,20,1952.99,15623.91,166,Male,Summer,0
ZUD-9490,03-08-2024,Pune,Women,Dress,M,17,1715.37,10,1543.83,26245.16,144,Female,Monsoon,0
ZUD-9491,10-08-2024,Mumbai,Women,Kurti,XL,17,2098.75,30,1469.12,24975.08,30,Female,Winter,1
ZUD-9492,17-11-2024,Chennai,Men,Joggers,S,23,2365.58,0,2365.58,54408.27,259,Male,Winter,0
ZUD-9493,01-04-2026,Bangalore,Men,Shirt,L,9,2414.83,30,1690.38,15213.46,169,Female,Summer,1
ZUD-9494,04-04-2025,Delhi,Women,Jeans,M,14,2750.68,15,2338.08,32733.06,161,Female,Winter,0
ZUD-9495,14-03-2025,Pune,Women,Top,,16,355.15,30,248.61,3977.68,275,Male,Winter,0
ZUD-9496,04-09-2025,Delhi,Kids,Kids Shorts,M,26,1409.24,15,1197.85,31144.11,20,Male,Monsoon,1
ZUD-9497,12-04-2025,Chennai,Women,Dress,S,10,2680.47,30,1876.33,18763.31,139,Male,Summer,0
ZUD-9498,14-12-2024,Mumbai,Men,Joggers,XL,15,1640.28,10,1476.25,22143.81,154,Female,Winter,0
ZUD-9499,21-08-2025,Pune,Women,Top,XL,1,1217.93,0,1217.93,1217.93,55,Female,Summer,0
ZUD-9500,21-03-2026,Mumbai,Kids,Kids Dress,L,15,1522.22,0,1522.22,22833.35,24,Male,Monsoon,0
ZUD-9501,24-12-2024,Mumbai,Women,Skirt,S,12,2979.35,15,2532.45,30389.38,145,Female,Winter,0
ZUD-9502,17-04-2025,Pune,Kids,Kids Dress,L,18,2522.16,0,2522.16,45398.87,115,Male,Winter,1
ZUD-9503,24-10-2024,Bangalore,Women,Skirt,L,4,2988.18,30,2091.72,8366.9,13,Female,Winter,0
ZUD-9504,13-06-2024,Bangalore,Accessories,Bag,L,26,1714.81,0,1714.81,44585.06,111,Male,Winter,0
ZUD-9505,23-02-2026,Bangalore,Men,Joggers,S,27,831.36,10,748.22,20201.97,72,Female,Summer,1
ZUD-9506,24-05-2025,Delhi,Accessories,Cap,L,8,1682.27,15,1429.93,11439.45,222,Female,Summer,0
ZUD-9507,05-04-2025,Pune,Women,Dress,L,23,632.29,20,505.83,11634.07,210,Female,Summer,1
ZUD-9508,15-11-2024,Delhi,Accessories,Belt,M,27,2785.9,20,2228.72,60175.49,139,Male,Summer,0
ZUD-9509,18-10-2024,Pune,Kids,Kids Dress,M,26,1400.69,20,1120.56,29134.45,14,Female,Summer,0
ZUD-9510,02-05-2025,Pune,Women,Top,M,16,3236.66,15,2751.16,44018.53,198,Male,Summer,0
ZUD-9511,04-12-2024,Pune,Kids,Kids Dress,L,7,1802.58,30,1261.8,8832.63,101,Male,Monsoon,0
ZUD-9512,27-11-2025,Delhi,Kids,Kids Tshirt,XL,1,1311.71,20,1049.36,1049.36,127,Female,Summer,0
ZUD-9513,21-10-2025,Delhi,Women,Skirt,L,27,1171.76,30,820.23,22146.19,21,Female,Winter,0
ZUD-9514,30-05-2024,Delhi,Accessories,Belt,XL,5,1262.87,30,884.01,4420.06,68,Male,Summer,1
ZUD-9515,05-12-2024,Chennai,Accessories,Cap,,22,1150.01,0,1150.01,25300.11,100,Male,Winter,0
ZUD-9516,21-10-2025,Bangalore,Accessories,Bag,L,11,252.9,30,177.03,1947.36,249,Female,Monsoon,0
ZUD-9517,08-02-2026,Bangalore,Women,Jeans,S,27,1178.39,15,1001.63,27044.04,92,Male,Summer,1
ZUD-9518,09-01-2026,Mumbai,Kids,Kids Shorts,S,1,2418.86,15,2056.03,2056.03,243,Female,Monsoon,0
ZUD-9519,18-10-2024,Pune,Accessories,Belt,XL,4,496.25,20,397,1587.99,148,Female,Monsoon,0
ZUD-9520,06-04-2026,Chennai,Women,Top,L,17,3519.18,0,3519.18,59826.03,161,Female,Winter,1
ZUD-9521,17-10-2025,Chennai,Accessories,Cap,S,25,1058.98,30,741.29,18532.18,127,Female,Monsoon,1
ZUD-9522,25-08-2025,Pune,Women,Skirt,XL,21,456.76,0,456.76,9591.97,229,Female,Summer,0
ZUD-9523,22-06-2024,Delhi,Kids,Kids Dress,XL,6,2065.7,15,1755.85,10535.07,113,Female,Winter,0
ZUD-9524,27-04-2024,Pune,Kids,Kids Tshirt,XL,19,1037.36,10,933.62,17738.79,36,Male,Summer,1
ZUD-9525,16-12-2025,Delhi,Women,Kurti,XL,25,2398.62,10,2158.76,53968.9,222,Male,Monsoon,1
ZUD-9526,05-09-2024,Bangalore,Accessories,Belt,M,27,538.21,30,376.75,10172.25,95,Female,Monsoon,0
ZUD-9527,30-10-2025,Mumbai,Women,Top,XL,1,256.24,10,230.61,230.61,273,Female,Summer,1
ZUD-9528,26-08-2025,Chennai,Men,Tshirt,L,27,2846.67,30,1992.67,53802.1,42,Female,Winter,0
ZUD-9529,05-04-2025,Bangalore,Accessories,Socks,M,13,1672.13,30,1170.49,15216.38,189,Female,Winter,0
ZUD-9530,21-10-2025,Mumbai,Accessories,Socks,M,10,204.75,20,163.8,1638,208,Male,Monsoon,1
ZUD-9531,05-10-2024,Bangalore,Women,Top,M,28,1177.61,30,824.33,23081.23,70,Male,Winter,0
ZUD-9532,05-06-2024,Delhi,Kids,Kids Shorts,XL,22,2523.71,30,1766.59,38865.06,105,Female,Summer,1
ZUD-9533,06-01-2026,Pune,Kids,Kids Shorts,XL,19,1137.28,10,1023.55,19447.5,24,Female,Monsoon,0
ZUD-9534,08-01-2026,Delhi,Kids,Kids Shorts,S,16,1993.3,10,1793.97,28703.53,287,Male,Winter,0
ZUD-9535,13-04-2025,Chennai,Accessories,Socks,XL,3,1122.57,20,898.06,2694.17,75,Male,Winter,1
